state,year,race3,proportion
RI,1962,other,2.85151051666469e-06
SC,1962,other,3.15558092004128e-06
SD,1962,other,9.74569199913623e-05
TN,1962,other,6.45738123090543e-06
TX,1962,other,5.99568915816774e-05
UT,1962,other,4.15575080174802e-05
VA,1962,other,2.90894731464021e-05
VT,1962,other,0
WA,1962,other,0.000233845500577267
WI,1962,other,6.71860888357225e-05
WV,1962,other,0
WY,1962,other,1.32943493942661e-05
AK,1963,other,0.000245370291862215
AL,1963,other,1.08284797087932e-06
AR,1963,other,4.65068858107795e-07
AZ,1963,other,0.000232930908250942
CA,1963,other,0.00208891095680293
CO,1963,other,5.01134336555991e-05
CT,1963,other,6.3025183104645e-06
DC,1963,other,4.95248473191379e-06
DE,1963,other,5.66740115162345e-06
FL,1963,other,1.82368751500916e-05
GA,1963,other,4.85684206499442e-06
HI,1963,other,0.00205052994643975
IA,1963,other,7.63707209544224e-06
ID,1963,other,2.55478243895455e-05
IL,1963,other,9.38751176843249e-05
IN,1963,other,1.59512566430927e-05
KS,1963,other,1.66694295947857e-05
KY,1963,other,1.31375188499949e-06
LA,1963,other,2.3331920997244e-05
MA,1963,other,3.53587220119659e-05
MD,1963,other,7.10851741848119e-06
ME,1963,other,5.67164809787832e-06
MI,1963,other,7.18767732817896e-05
MN,1963,other,7.60960045445755e-05
MO,1963,other,5.27859331254578e-06
MS,1963,other,1.24718082690231e-05
MT,1963,other,8.70950568774825e-05
NC,1963,other,0.000177740149514756
ND,1963,other,4.69701890904638e-05
NE,1963,other,2.94354353481867e-05
NH,1963,other,2.54890990177356e-07
NJ,1963,other,2.58558633030563e-05
NM,1963,other,0.000155965039721296
NV,1963,other,2.08133627521812e-05
NY,1963,other,0.000395134005457525
OH,1963,other,2.60919649984822e-05
OK,1963,other,0.000288433716911284
OR,1963,other,5.14892674695793e-05
PA,1963,other,4.41245734195779e-05
RI,1963,other,2.89293952891737e-06
SC,1963,other,3.43624095083402e-06
SD,1963,other,9.68449133748411e-05
TN,1963,other,6.61060107017485e-06
TX,1963,other,6.09479786710504e-05
UT,1963,other,4.25875274022184e-05
VA,1963,other,3.0233112009535e-05
VT,1963,other,0
WA,1963,other,0.000240140551156923
WI,1963,other,6.77507386142157e-05
WV,1963,other,0
WY,1963,other,1.22767328312416e-05
AK,1964,other,0.000240525457299526
AL,1964,other,1.1497211202465e-06
AR,1964,other,6.19763127089436e-07
AZ,1964,other,0.000233589728806073
CA,1964,other,0.00212540223162423
CO,1964,other,5.13841774049875e-05
CT,1964,other,6.46105166588369e-06
DC,1964,other,4.57447051171206e-06
DE,1964,other,5.67835667300255e-06
FL,1964,other,1.9054683857363e-05
GA,1964,other,4.80378276137166e-06
HI,1964,other,0.00203077816491616
IA,1964,other,7.86353248845763e-06
ID,1964,other,2.5680056322885e-05
IL,1964,other,9.61520368400911e-05
IN,1964,other,1.6257805571443e-05
KS,1964,other,1.74280280276543e-05
KY,1964,other,1.13152297091449e-06
LA,1964,other,2.26909448443736e-05
MA,1964,other,3.73462051121118e-05
MD,1964,other,7.70666996626524e-06
ME,1964,other,5.52668534135434e-06
MI,1964,other,7.52651183160097e-05
MN,1964,other,7.52627629530014e-05
MO,1964,other,5.78812339489177e-06
MS,1964,other,1.3239340426881e-05
MT,1964,other,8.70264965516065e-05
NC,1964,other,0.000178151039035506
ND,1964,other,4.63577015355595e-05
NE,1964,other,3.08525537794706e-05
NH,1964,other,3.38249777526898e-07
NJ,1964,other,2.53166600844122e-05
NM,1964,other,0.000157476147106956
NV,1964,other,2.02696930658808e-05
NY,1964,other,0.000392121215784966
OH,1964,other,2.72261762052473e-05
OK,1964,other,0.000301641164332938
OR,1964,other,5.33833786692666e-05
PA,1964,other,4.4819734823e-05
RI,1964,other,2.93431568168157e-06
SC,1964,other,3.71832634525113e-06
SD,1964,other,9.62337616583972e-05
TN,1964,other,6.76387164911504e-06
TX,1964,other,6.19358590554277e-05
UT,1964,other,4.36096091029768e-05
VA,1964,other,3.13850053583351e-05
VT,1964,other,0
WA,1964,other,0.000246443549818629
WI,1964,other,6.83156306358251e-05
WV,1964,other,0
WY,1964,other,1.12554176159063e-05
AK,1965,other,0.00023567895579469
AL,1965,other,1.21646427046928e-06
AR,1965,other,7.74254536008955e-07
AZ,1965,other,0.000234225039688634
CA,1965,other,0.0021620039900127
CO,1965,other,5.26561244920745e-05
CT,1965,other,6.61802214721921e-06
DC,1965,other,4.196472089497e-06
DE,1965,other,5.68645520003894e-06
FL,1965,other,1.98693154985551e-05
GA,1965,other,4.75042007910649e-06
HI,1965,other,0.00201103702174001
IA,1965,other,8.090235791558e-06
ID,1965,other,2.58151283070722e-05
IL,1965,other,9.84313286276215e-05
IN,1965,other,1.65642584619975e-05
KS,1965,other,1.81886052992714e-05
KY,1965,other,9.47259628879726e-07
LA,1965,other,2.20474148384344e-05
MA,1965,other,3.9358451613003e-05
MD,1965,other,8.3060384512226e-06
ME,1965,other,5.38105796287002e-06
MI,1965,other,7.86601851008652e-05
MN,1965,other,7.44303158009348e-05
MO,1965,other,6.29707058536745e-06
MS,1965,other,1.40047712758858e-05
MT,1965,other,8.69537522100644e-05
NC,1965,other,0.000178568433552398
ND,1965,other,4.57501942918286e-05
NE,1965,other,3.22689865534287e-05
NH,1965,other,4.2080965982571e-07
NJ,1965,other,2.47814459194039e-05
NM,1965,other,0.000158984371047727
NV,1965,other,1.97249749606177e-05
NY,1965,other,0.000389098836307559
OH,1965,other,2.83614491788046e-05
OK,1965,other,0.000314824661961132
OR,1965,other,5.5279456760133e-05
PA,1965,other,4.55108968937707e-05
RI,1965,other,2.97565031198464e-06
SC,1965,other,4.00184012161743e-06
SD,1965,other,9.56233952858267e-05
TN,1965,other,6.91729645015774e-06
TX,1965,other,6.2920721438114e-05
UT,1965,other,4.46226158688123e-05
VA,1965,other,3.25455479830157e-05
VT,1965,other,0
WA,1965,other,0.000252755249895592
WI,1965,other,6.88807889205407e-05
WV,1965,other,0
WY,1965,other,1.02303819977402e-05
AK,1966,other,0.000230834974596998
AL,1966,other,1.28308442092129e-06
AR,1966,other,9.28514833979214e-07
AZ,1966,other,0.000234840811464748
CA,1966,other,0.00219873183161476
CO,1966,other,5.39296019544888e-05
CT,1966,other,6.77347146977701e-06
DC,1966,other,3.81848946526862e-06
DE,1966,other,5.69156519418581e-06
FL,1966,other,2.06806171569559e-05
GA,1966,other,4.6967571045471e-06
HI,1966,other,0.00199131564247706
IA,1966,other,8.31723712159197e-06
ID,1966,other,2.59532164369444e-05
IL,1966,other,0.000100712861564382
IN,1966,other,1.68705813103643e-05
KS,1966,other,1.8951224191328e-05
KY,1966,other,7.61094876557435e-07
LA,1966,other,2.14014388279313e-05
MA,1966,other,4.13945647728133e-05
MD,1966,other,8.90635350437969e-06
ME,1966,other,5.23480929719358e-06
MI,1966,other,8.20617877898834e-05
MN,1966,other,7.35987286043192e-05
MO,1966,other,6.8054154015256e-06
MS,1966,other,1.4768113631421e-05
MT,1966,other,8.68768453490988e-05
NC,1966,other,0.000178992814771179
ND,1966,other,4.51475033865018e-05
NE,1966,other,3.36851590891113e-05
NH,1966,other,5.02575254671629e-07
NJ,1966,other,2.42501618092146e-05
NM,1966,other,0.000160489866331559
NV,1966,other,1.91802241818258e-05
NY,1966,other,0.000386065277032598
OH,1966,other,2.94978480894067e-05
OK,1966,other,0.000327982937388768
OR,1966,other,5.71775926293022e-05
PA,1966,other,4.61979893882689e-05
RI,1966,other,3.01695504616708e-06
SC,1966,other,4.28678695383682e-06
SD,1966,other,9.50137751531206e-05
TN,1966,other,7.07098505164406e-06
TX,1966,other,6.39027431859e-05
UT,1966,other,4.56253807240618e-05
VA,1966,other,3.37151529922538e-05
VT,1966,other,0
WA,1966,other,0.000259076428509121
WI,1966,other,6.94462202262406e-05
WV,1966,other,0
WY,1966,other,9.20159417942791e-06
AK,1967,other,0.000225997618879716
AL,1967,other,1.34958775728806e-06
AR,1967,other,1.08251264744373e-06
AZ,1967,other,0.000235440966243815
CA,1967,other,0.00223560238478049
CO,1967,other,5.52049640305845e-05
CT,1967,other,6.92744770374134e-06
DC,1967,other,3.44052263902691e-06
DE,1967,other,5.69354874268167e-06
FL,1967,other,2.14884585312121e-05
GA,1967,other,4.64279404125122e-06
HI,1967,other,0.0019716232671858
IA,1967,other,8.54459626394416e-06
ID,1967,other,2.60945099273176e-05
IL,1967,other,0.00010299650253016
IN,1967,other,1.71767337662569e-05
KS,1967,other,1.97159552088853e-05
KY,1967,other,5.73159365162664e-07
LA,1967,other,2.07531162982924e-05
MA,1967,other,4.34536199961869e-05
MD,1967,other,9.50735474615194e-06
ME,1967,other,5.08798342751742e-06
MI,1967,other,8.54697587801542e-05
MN,1967,other,7.27680381221159e-05
MO,1967,other,7.31313978465445e-06
MS,1967,other,1.55293777224915e-05
MT,1967,other,8.67958141238392e-05
NC,1967,other,0.000179424658208548
ND,1967,other,4.45494641098284e-05
NE,1967,other,3.51015150398777e-05
NH,1967,other,5.83552886680794e-07
NJ,1967,other,2.3722747149726e-05
NM,1967,other,0.00016199275658551
NV,1967,other,1.86363163978678e-05
NY,1967,other,0.000383018948317071
OH,1967,other,3.06354365274176e-05
OK,1967,other,0.000341114681788436
OR,1967,other,5.90778385347883e-05
PA,1967,other,4.68809424669371e-05
RI,1967,other,3.05824080870887e-06
SC,1967,other,4.57317315852865e-06
SD,1967,other,9.44048665385823e-05
TN,1967,other,7.22505366177575e-06
TX,1967,other,6.48820741503018e-05
UT,1967,other,4.66167181030494e-05
VA,1967,other,3.48942438594763e-05
VT,1967,other,0
WA,1967,other,0.000265407926327556
WI,1967,other,7.00119392734709e-05
WV,1967,other,0
WY,1967,other,8.16901754007863e-06
AK,1968,other,0.000221170853303389
AL,1968,other,1.41597961423756e-06
AR,1968,other,1.23621364725614e-06
AZ,1968,other,0.000236029672464808
CA,1968,other,0.00227263372785667
CO,1968,other,5.64825914340794e-05
CT,1968,other,7.07999928877869e-06
DC,1968,other,3.06257161077188e-06
DE,1968,other,5.69226311631281e-06
FL,1968,other,2.22927314156976e-05
GA,1968,other,4.58852808264984e-06
HI,1968,other,0.00195196926861143
IA,1968,other,8.77237807863092e-06
ID,1968,other,2.62391980090921e-05
IL,1968,other,0.000105282097581205
IN,1968,other,1.7482679312735e-05
KS,1968,other,2.04828769924817e-05
KY,1968,other,3.83581293899088e-07
LA,1968,other,2.01025414717349e-05
MA,1968,other,4.55346455068673e-05
MD,1968,other,1.0108786957676e-05
ME,1968,other,4.94062543011182e-06
MI,1968,other,8.88839497714579e-05
MN,1968,other,7.19382739992406e-05
MO,1968,other,7.82022367284349e-06
MS,1968,other,1.62885796327587e-05
MT,1968,other,8.67106738371253e-05
NC,1968,other,0.000179864497881124
ND,1968,other,4.39559288886262e-05
NE,1968,other,3.65185252277166e-05
NH,1968,other,6.63750263343318e-07
NJ,1968,other,2.31991395809107e-05
NM,1968,other,0.000163493230493221
NV,1968,other,1.8094011111964e-05
NY,1968,other,0.000379958217545727
OH,1968,other,3.17742813844272e-05
OK,1968,other,0.00035421874620115
OR,1968,other,6.09802090616141e-05
PA,1968,other,4.75596923190461e-05
RI,1968,other,3.099519548824e-06
SC,1968,other,4.86100617233376e-06
SD,1968,other,9.37966150338862e-05
TN,1968,other,7.3796251750853e-06
TX,1968,other,6.58588567426786e-05
UT,1968,other,4.75953870052801e-05
VA,1968,other,3.60832654807553e-05
VT,1968,other,0
WA,1968,other,0.000271750592843717
WI,1968,other,7.05779624687055e-05
WV,1968,other,0
WY,1968,other,7.13260113078802e-06
AK,1969,other,0.000216358627191473
AL,1969,other,1.48226453312063e-06
AR,1969,other,1.38958083944977e-06
AZ,1969,other,0.000236611006269115
CA,1969,other,0.00230984517305372
CO,1969,other,5.77628918546166e-05
CT,1969,other,7.23118060659713e-06
DC,1969,other,2.68463664901764e-06
DE,1969,other,5.68756120800603e-06
FL,1969,other,2.30933482300698e-05
GA,1969,other,4.5339542511012e-06
HI,1969,other,0.00193236313534433
IA,1969,other,9.00065248114091e-06
ID,1969,other,2.6387476180509e-05
IL,1969,other,0.000107569513862945
IN,1969,other,1.7788380125085e-05
KS,1969,other,2.12520767658555e-05
KY,1969,other,1.92486859064214e-07
LA,1969,other,1.94498047268049e-05
MA,1969,other,4.76366252524834e-05
MD,1969,other,1.07103976962645e-05
ME,1969,other,4.79278110854692e-06
MI,1969,other,9.2304196276505e-05
MN,1969,other,7.11094483202095e-05
MO,1969,other,8.32664844854492e-06
MS,1969,other,1.70457331019309e-05
MT,1969,other,8.66214780647879e-05
NC,1969,other,0.000180312828897713
ND,1969,other,4.33667624485995e-05
NE,1969,other,3.79366966003737e-05
NH,1969,other,7.43176882065543e-07
NJ,1969,other,2.26792748212861e-05
NM,1969,other,0.000164991351603896
NV,1969,other,1.75539689952966e-05
NY,1969,other,0.00037688144848621
OH,1969,other,3.29144483359602e-05
OK,1969,other,0.000367294023506347
OR,1969,other,6.28846819738226e-05
PA,1969,other,4.82341875293886e-05
RI,1969,other,3.14080226681851e-06
SC,1969,other,5.15029553871154e-06
SD,1969,other,9.31890038172874e-05
TN,1969,other,7.53482943149146e-06
TX,1969,other,6.68332062054722e-05
UT,1969,other,4.85601363598195e-05
VA,1969,other,3.72826752474304e-05
VT,1969,other,0
WA,1969,other,0.000278105327217511
WI,1969,other,7.1144307944837e-05
WV,1969,other,0
WY,1969,other,6.09228501636762e-06
AK,1970,other,0.000211564794943201
AL,1970,other,1.54844629834687e-06
AR,1970,other,1.54257471136558e-06
AZ,1970,other,0.000237189249810666
CA,1970,other,0.00234725745823369
CO,1970,other,5.90463042048303e-05
CT,1970,other,7.38104906606936e-06
DC,1970,other,2.30671717894173e-06
DE,1970,other,5.67928996113687e-06
FL,1970,other,2.38902427950996e-05
GA,1970,other,4.47906426609087e-06
HI,1970,other,0.00191281449025088
IA,1970,other,9.22949503927123e-06
ID,1970,other,2.65395511643126e-05
IL,1970,other,0.000109858589954521
IN,1970,other,1.80937920850718e-05
KS,1970,other,2.20236508215484e-05
KY,1970,other,0
LA,1970,other,1.87949906184966e-05
MA,1970,other,4.97585041054852e-05
MD,1970,other,1.13119342455258e-05
ME,1970,other,4.64449723839859e-06
MI,1970,other,9.57303458786662e-05
MN,1970,other,7.02815733298959e-05
MO,1970,other,8.83239549256585e-06
MS,1970,other,1.78008587529969e-05
MT,1970,other,8.65282790453197e-05
NC,1970,other,0.000180770157178123
ND,1970,other,4.27818372405599e-05
NE,1970,other,3.93565601374884e-05
NH,1970,other,8.21843726331401e-07
NJ,1970,other,2.21630849794017e-05
NM,1970,other,0.000166487183826602
NV,1970,other,1.70167785573049e-05
NY,1970,other,0.000373786963439946
OH,1970,other,3.40560059561273e-05
OK,1970,other,0.000380339487085381
OR,1970,other,6.47911989701507e-05
PA,1970,other,4.89043845661865e-05
RI,1970,other,3.18210072729988e-06
SC,1970,other,5.44105164875328e-06
SD,1970,other,9.25819888438551e-05
TN,1970,other,7.69080325270551e-06
TX,1970,other,6.78052289763924e-05
UT,1970,other,4.95096787139946e-05
VA,1970,other,3.84929555053029e-05
VT,1970,other,0
WA,1970,other,0.000284473063635015
WI,1970,other,7.17109899036425e-05
WV,1970,other,0
WY,1970,other,5.0479979224061e-06
AK,1971,other,0.000217970137376171
AL,1971,other,1.91718697524115e-06
AR,1971,other,2.42281320053314e-06
AZ,1971,other,0.000254049430745777
CA,1971,other,0.00250344421921686
CO,1971,other,6.28037510488132e-05
CT,1971,other,7.16208221349658e-06
DC,1971,other,2.3311729165201e-06
DE,1971,other,5.65877403381454e-06
FL,1971,other,2.56059561657488e-05
GA,1971,other,5.67627399386458e-06
HI,1971,other,0.0019449177109652
IA,1971,other,9.43168091087006e-06
ID,1971,other,2.67531252989844e-05
IL,1971,other,0.000114431655827007
IN,1971,other,1.85410873303042e-05
KS,1971,other,2.26625290097227e-05
KY,1971,other,2.95483442556923e-07
LA,1971,other,2.09520938866562e-05
MA,1971,other,5.30745008622253e-05
MD,1971,other,1.13971916475251e-05
ME,1971,other,4.99874321648917e-06
MI,1971,other,9.94190115642702e-05
MN,1971,other,7.50690512891112e-05
MO,1971,other,1.02286044928319e-05
MS,1971,other,1.75580961567645e-05
MT,1971,other,8.96246152839458e-05
NC,1971,other,0.000186368872153579
ND,1971,other,4.38858987170854e-05
NE,1971,other,3.81793993886349e-05
NH,1971,other,7.88688137940005e-07
NJ,1971,other,2.38907496116105e-05
NM,1971,other,0.000180950600291572
NV,1971,other,1.89506666088378e-05
NY,1971,other,0.000397792949097857
OH,1971,other,3.5116011983976e-05
OK,1971,other,0.000405118187940359
OR,1971,other,7.00245680187156e-05
PA,1971,other,4.91388483577836e-05
RI,1971,other,3.00224143906592e-06
SC,1971,other,6.52488371838654e-06
SD,1971,other,9.50223909571883e-05
TN,1971,other,8.85091876378158e-06
TX,1971,other,7.8323969883642e-05
UT,1971,other,5.0095959108001e-05
VA,1971,other,3.86439067180933e-05
VT,1971,other,0
WA,1971,other,0.000301184572156165
WI,1971,other,7.37993671253907e-05
WV,1971,other,0
WY,1971,other,5.45874859354335e-06
AK,1972,other,0.000224280840759198
AL,1972,other,2.2878129168565e-06
AR,1972,other,3.30179478333449e-06
AZ,1972,other,0.000271093575836554
CA,1972,other,0.00265967505940348
CO,1972,other,6.65696146104195e-05
CT,1972,other,6.94517077533062e-06
DC,1972,other,2.35562868253004e-06
DE,1972,other,5.64235210043067e-06
FL,1972,other,2.73208107088765e-05
GA,1972,other,6.87899708708354e-06
HI,1972,other,0.00197711029815541
IA,1972,other,9.63128481909842e-06
ID,1972,other,2.69648520480351e-05
IL,1972,other,0.000118994791617064
IN,1972,other,1.89880126152513e-05
KS,1972,other,2.32985568544858e-05
KY,1972,other,5.8572772624039e-07
LA,1972,other,2.31120072475798e-05
MA,1972,other,5.64047245466904e-05
MD,1972,other,1.14801451920241e-05
ME,1972,other,5.34994859912828e-06
MI,1972,other,0.000103106569018533
MN,1972,other,7.98532483645976e-05
MO,1972,other,1.16138414898895e-05
MS,1972,other,1.73129270972411e-05
MT,1972,other,9.27296900756398e-05
NC,1972,other,0.000191968540373207
ND,1972,other,4.49973243153512e-05
NE,1972,other,3.69943589575282e-05
NH,1972,other,7.56003724699462e-07
NJ,1972,other,2.56119585633801e-05
NM,1972,other,0.000195500490332317
NV,1972,other,2.08975722230137e-05
NY,1972,other,0.000421777314975994
OH,1972,other,3.61769392173933e-05
OK,1972,other,0.000430062382457352
OR,1972,other,7.5253540213871e-05
PA,1972,other,4.93756341642246e-05
RI,1972,other,2.8234225553615e-06
SC,1972,other,7.60971024744352e-06
SD,1972,other,9.74744950829516e-05
TN,1972,other,1.00087642233086e-05
TX,1972,other,8.87647241309187e-05
UT,1972,other,5.06720306754042e-05
VA,1972,other,3.87731370619305e-05
VT,1972,other,0
WA,1972,other,0.000317852590464799
WI,1972,other,7.58782138299968e-05
WV,1972,other,0
WY,1972,other,5.87100931151612e-06
AK,1973,other,0.000230496606912246
AL,1973,other,2.66021669836291e-06
AR,1973,other,4.17984707660271e-06
AZ,1973,other,0.000288330758702709
CA,1973,other,0.00281591736160861
CO,1973,other,7.03426306567223e-05
CT,1973,other,6.73041755386272e-06
DC,1973,other,2.38008494574581e-06
DE,1973,other,5.63037412459714e-06
FL,1973,other,2.90350482599746e-05
GA,1973,other,8.08668082871925e-06
HI,1973,other,0.00200939401325729
IA,1973,other,9.82841996731601e-06
ID,1973,other,2.71748797345239e-05
IL,1973,other,0.000123546508281482
IN,1973,other,1.94347602601252e-05
KS,1973,other,2.39311931915011e-05
KY,1973,other,8.71039417410104e-07
LA,1973,other,2.52747237804396e-05
MA,1973,other,5.97468480046308e-05
MD,1973,other,1.1560774750674e-05
ME,1973,other,5.69829003832941e-06
MI,1973,other,0.000106791352129689
MN,1973,other,8.46338213655577e-05
MO,1973,other,1.29888882771624e-05
MS,1973,other,1.7065435747248e-05
MT,1973,other,9.58427117644805e-05
NC,1973,other,0.000197568901590362
ND,1973,other,4.61165280786436e-05
NE,1973,other,3.58013942658859e-05
NH,1973,other,7.23783724419415e-07
NJ,1973,other,2.73272416857011e-05
NM,1973,other,0.000210137900118778
NV,1973,other,2.28571549633456e-05
NY,1973,other,0.000445728162127972
OH,1973,other,3.72382613486018e-05
OK,1973,other,0.000455168782783943
OR,1973,other,8.04784602296819e-05
PA,1973,other,4.96140791349908e-05
RI,1973,other,2.64559805078577e-06
SC,1973,other,8.69560628484148e-06
SD,1973,other,9.99387514679298e-05
TN,1973,other,1.11645420761112e-05
TX,1973,other,9.91330216370109e-05
UT,1973,other,5.12386499389042e-05
VA,1973,other,3.88818333696687e-05
VT,1973,other,0
WA,1973,other,0.000334474190364148
WI,1973,other,7.79471132790346e-05
WV,1973,other,0
WY,1973,other,6.28475493900148e-06
AK,1974,other,0.000236617228675807
AL,1974,other,3.03429212320109e-06
AR,1974,other,5.05725818691048e-06
AZ,1974,other,0.000305771707321072
CA,1974,other,0.00297213542557846
CO,1974,other,7.41215291963105e-05
CT,1974,other,6.51792552001304e-06
DC,1974,other,2.4045414730027e-06
DE,1974,other,5.62320327631114e-06
FL,1974,other,3.07488561577478e-05
GA,1974,other,9.29878651563543e-06
HI,1974,other,0.00204177054287438
IA,1974,other,1.00231983611871e-05
ID,1974,other,2.73833480971266e-05
IL,1974,other,0.000128085212231565
IN,1974,other,1.98815151285911e-05
KS,1974,other,2.45598837134617e-05
KY,1974,other,1.15171544440022e-06
LA,1974,other,2.74402183045817e-05
MA,1974,other,6.30984511727949e-05
MD,1974,other,1.163904529993e-05
ME,1974,other,6.04393996558524e-06
MI,1974,other,0.000110471683488901
MN,1974,other,8.94104226632258e-05
MO,1974,other,1.43545467530388e-05
MS,1974,other,1.68157045619706e-05
MT,1974,other,9.89628915357141e-05
NC,1974,other,0.000203169644910103
ND,1974,other,4.72439437615022e-05
NE,1974,other,3.46004625344054e-05
NH,1974,other,6.92021098198434e-07
NJ,1974,other,2.90371543447031e-05
NM,1974,other,0.000224864015261471
NV,1974,other,2.48290821572285e-05
NY,1974,other,0.000469632822173323
OH,1974,other,3.82994442948023e-05
OK,1974,other,0.000480433962317747
OR,1974,other,8.56996343418972e-05
PA,1974,other,4.9853498375646e-05
RI,1974,other,2.46872131562168e-06
SC,1974,other,9.78267109928359e-06
SD,1974,other,0.000102415650395224
TN,1974,other,1.23184364700803e-05
TX,1974,other,0.00010943376469505
UT,1974,other,5.17964849573463e-05
VA,1974,other,3.89711627117631e-05
VT,1974,other,0
WA,1974,other,0.000351046224978678
WI,1974,other,8.00056252980372e-05
WV,1974,other,0
WY,1974,other,6.69996822140406e-06
AK,1975,other,0.000242642434031787
AL,1975,other,3.40993381733349e-06
AR,1975,other,5.93428009331336e-06
AZ,1975,other,0.000323429018322999
CA,1975,other,0.00312829001157672
CO,1975,other,7.79050324267864e-05
CT,1975,other,6.3078090327348e-06
DC,1975,other,2.4289982643007e-06
DE,1975,other,5.62121822203889e-06
FL,1975,other,3.24623762252099e-05
GA,1975,other,1.05147876234819e-05
HI,1975,other,0.00207424150277529
IA,1975,other,1.02157308712548e-05
ID,1975,other,2.75903978886911e-05
IL,1975,other,0.000132609252105245
IN,1975,other,2.03284645216727e-05
KS,1975,other,2.51840578313013e-05
KY,1975,other,1.42804365380376e-06
LA,1975,other,2.96084448196103e-05
MA,1975,other,6.64570061617387e-05
MD,1975,other,1.171490535278e-05
ME,1975,other,6.38706617480085e-06
MI,1975,other,0.000114145873845781
MN,1975,other,9.41826996452146e-05
MO,1975,other,1.5711637890417e-05
MS,1975,other,1.65638101674922e-05
MT,1975,other,0.000102089432605591
NC,1975,other,0.000208770478890558
ND,1975,other,4.83800407165217e-05
NE,1975,other,3.33915084400367e-05
NH,1975,other,6.6070799963905e-07
NJ,1975,other,3.07422867554998e-05
NM,1975,other,0.000239680166321605
NV,1975,other,2.68130517618107e-05
NY,1975,other,0.00049347775764048
OH,1975,other,3.93599457588719e-05
OK,1975,other,0.000505854062841268
OR,1975,other,9.09173301884163e-05
PA,1975,other,5.00931891284161e-05
RI,1975,other,2.29274558641154e-06
SC,1975,other,1.08710289084738e-05
SD,1975,other,0.00010490569059924
TN,1975,other,1.34706145995436e-05
TX,1975,other,0.00011967127683925
UT,1975,other,5.23461873817427e-05
VA,1975,other,3.90422759457517e-05
VT,1975,other,0
WA,1975,other,0.00036756532880974
WI,1975,other,8.20533182015291e-05
WV,1975,other,0
WY,1975,other,7.11662587591697e-06
AK,1976,other,0.000248572037704929
AL,1976,other,3.78703731468676e-06
AR,1976,other,6.81113176186485e-06
AZ,1976,other,0.000341317422078277
CA,1976,other,0.00328433792118273
CO,1976,other,8.16918523302855e-05
CT,1976,other,6.1001845027187e-06
DC,1976,other,2.45345531963982e-06
DE,1976,other,5.62481466208016e-06
FL,1976,other,3.41757120751904e-05
GA,1976,other,1.17341693667924e-05
HI,1976,other,0.00210680844163213
IA,1976,other,1.04061272923821e-05
ID,1976,other,2.77961666507708e-05
IL,1976,other,0.000137116890420826
IN,1976,other,2.07757883059604e-05
KS,1976,other,2.58031266425958e-05
KY,1976,other,1.70030333136349e-06
LA,1976,other,3.17793439438698e-05
MA,1976,other,6.98198783117125e-05
MD,1976,other,1.17882845458969e-05
ME,1976,other,6.72783307620382e-06
MI,1976,other,0.000117812221534796
MN,1976,other,9.89502980047802e-05
MO,1976,other,1.70610080279912e-05
MS,1976,other,1.63098302352854e-05
MT,1976,other,0.000105221571643974
NC,1976,other,0.000214371036289001
ND,1976,other,4.95253420843883e-05
NE,1976,other,3.21744706390117e-05
NH,1976,other,6.29836187505664e-07
NJ,1976,other,3.24432567480427e-05
NM,1976,other,0.000254587834794216
NV,1976,other,2.88087657417252e-05
NY,1976,other,0.000517248536274944
OH,1976,other,4.04192139825248e-05
OK,1976,other,0.000531425130214141
OR,1976,other,9.61317803443459e-05
PA,1976,other,5.03324236435261e-05
RI,1976,other,2.11762335955375e-06
SC,1976,other,1.19608306278893e-05
SD,1976,other,0.000107409397586468
TN,1976,other,1.46212278045137e-05
TX,1976,other,0.000129849339428175
UT,1976,other,5.28883272656301e-05
VA,1976,other,3.90963113745998e-05
VT,1976,other,0
WA,1976,other,0.00038402790922934
WI,1976,other,8.40897468997357e-05
WV,1976,other,0
WY,1976,other,7.53470924805721e-06
AK,1977,other,0.000254405874979967
AL,1977,other,4.16549883220559e-06
AR,1977,other,7.68800195590906e-06
AZ,1977,other,0.000359454109685351
CA,1977,other,0.00344023144964808
CO,1977,other,8.54806879328542e-05
CT,1977,other,5.89517993271685e-06
DC,1977,other,2.47791239118638e-06
DE,1977,other,5.63440554928783e-06
FL,1977,other,3.58889350721495e-05
GA,1977,other,1.29564269013057e-05
HI,1977,other,0.00213947284451954
IA,1977,other,1.05944964000438e-05
ID,1977,other,2.80007845902129e-05
IL,1977,other,0.000141606276882643
IN,1977,other,2.1223675257659e-05
KS,1977,other,2.64164828473789e-05
KY,1977,other,1.96876543157883e-06
LA,1977,other,3.39528403955191e-05
MA,1977,other,7.31842977214084e-05
MD,1977,other,1.18590925224939e-05
ME,1977,other,7.06640044532699e-06
MI,1977,other,0.000121469011870781
MN,1977,other,0.000103712845580918
MO,1977,other,1.84035286011145e-05
MS,1977,other,1.60538392455574e-05
MT,1977,other,0.000108358516061386
NC,1977,other,0.000219970942952592
ND,1977,other,5.06803938437237e-05
NE,1977,other,3.09492860604186e-05
NH,1977,other,5.99396958592807e-07
NJ,1977,other,3.41407179111111e-05
NM,1977,other,0.000269588659642225
NV,1977,other,3.08159571302757e-05
NY,1977,other,0.000540929669520364
OH,1977,other,4.14766903050074e-05
OK,1977,other,0.000557142806188862
OR,1977,other,0.00010134318601341
PA,1977,other,5.05704419586546e-05
RI,1977,other,1.94330742071631e-06
SC,1977,other,1.30522556023645e-05
