year,state,state_name,ICPSRCode,region,fips,prop_evangelicals,prop_hispanic,income_percapita,prop_union,prop_urban,prop_black
1968,DC,District of Columbia,55,"",11,0.0991366,0.00821104112525647,33522.921665026,0.181,0.9998329,0.606646276864889
1969,DC,District of Columbia,55,"",11,0.0991366,0.00771285992111064,31567.822780104,0.185,0.9998121,0.626552333779835
1970,DC,District of Columbia,55,"",11,0.0991366,0.00719564371839751,33408.401365923,0.188,0.9997912,0.647218980941268
1971,DC,District of Columbia,55,"",11,0.0991366,0.00792298366920454,35839.31130902,0.18,0.9997966,0.648805112615385
1972,DC,District of Columbia,55,"",11,0.0991366,0.00868669403244199,38047.46579018,0.173,0.9998019,0.65047055832016
1973,DC,District of Columbia,55,"",11,0.0991366,0.00948957280158826,38210.983920918,0.187,0.9998073,0.652221419722461
1974,DC,District of Columbia,55,"",11,0.0991366,0.010334712524863,37999.642354336,0.134,0.9998127,0.654064440833364
1975,DC,District of Columbia,55,"",11,0.0991366,0.0112255401139625,38372.08308466,0.248,0.9998181,0.656007094820239
1976,DC,District of Columbia,55,"",11,0.0991366,0.0121658632882771,39184.866768753,0.224,0.9998235,0.658057685289018
1977,DC,District of Columbia,55,"",11,0.0991366,0.013159924981828,40343.735229355,0.231,0.9998288,0.660225464931011
1978,DC,District of Columbia,55,"",11,0.0991366,0.0142124673524896,40641.87208198,0.159,0.9998342,0.662520775109704
1979,DC,District of Columbia,55,"",11,0.0991366,0.015328807430577,39365.71606426,0.222,0.9998395,0.66495521082986
1980,DC,District of Columbia,55,"",11,0.0991366,0.0165149269532077,37652.33653027,0.196,0.9997912,0.667541816641965
1981,DC,District of Columbia,55,"",11,0.0991366,0.0167467367749465,36728.50893607,0.194,0.9997966,0.666236164810377
1982,DC,District of Columbia,55,"",11,0.0991366,0.0169850548263563,37055.704445205,0.194,0.9998019,0.664893855852157
1983,DC,District of Columbia,55,"",11,0.0991366,0.0172301590947208,37541.96979888,0.195,0.9998073,0.663513324024301
1984,DC,District of Columbia,55,"",11,0.0991366,0.0174823436276197,39254.94260064,0.175,0.9998127,0.662092913125368
1985,DC,District of Columbia,55,"",11,0.0991366,0.0177419197097495,40088.033298377,0.166,0.9998181,0.660630869867119
1986,DC,District of Columbia,55,"",11,0.0991366,0.0180092171447626,41110.33914969,0.161,0.9998235,0.659125336654654
1987,DC,District of Columbia,55,"",11,0.0991366,0.0182845856532214,41868.135036018,0.143,0.9998288,0.657574343712535
1988,DC,District of Columbia,55,"",11,0.0991366,0.0185683963991285,44626.514446738,0.15,0.9998342,0.655975800486721
1989,DC,District of Columbia,55,"",11,0.0991366,0.0188610436590423,45845.586644715,0.15,0.9998395,0.654327486243392
1990,DC,District of Columbia,55,"",11,0.0991366,0.0191629466495645,46661.701807269,0.161,1,0.652627039775765
1991,DC,District of Columbia,55,"",11,0.0991366,0.0202809116551387,47126.706140682,0.15,1,0.648519825608216
1992,DC,District of Columbia,55,"",11,0.0991366,0.0214419954921735,48592.708382988,0.134,1,0.644254200153569
1993,DC,District of Columbia,55,"",11,0.0991366,0.0226487417909327,49348.74367073,0.14,1,0.639820818544853
1994,DC,District of Columbia,55,"",11,0.0991366,0.0239038982636546,49723.991537363,0.152,1,0.63520958615247
1995,DC,District of Columbia,55,"",11,0.0991366,0.02521043759102,49386.317821545,0.151,1,0.630409581850852
1996,DC,District of Columbia,55,"",11,0.0991366,0.0265715809273365,50660.306652672,0.172,1,0.625408971664388
1997,DC,District of Columbia,55,"",11,0.0991366,0.0279908244156656,52566.088049068,0.136,1,0.620194911355342
1998,DC,District of Columbia,55,"",11,0.0991366,0.0294719691723753,55238.0478457,0.135,1,0.614753436265677
1999,DC,District of Columbia,55,"",11,0.0991366,0.0310191552825521,56070.312132016,0.131,1,0.609069336423671
2000,DC,District of Columbia,55,"",11,0.0991366,0.0326369004464689,59492.368140489,0.147,1,0.603126014563332
2001,DC,District of Columbia,55,"",11,0.1018078,0.0338771351161894,60348.998182233,0.168,1,0.594088308890563
2002,DC,District of Columbia,55,"",11,0.104479,0.0351208945919554,60770.853085977,0.141,1,0.585024917627503
2003,DC,District of Columbia,55,"",11,0.1071502,0.0363681939216502,61624.9353668,0.146,1,0.57593573111882
2004,DC,District of Columbia,55,"",11,0.1098214,0.037619048238935,63921.816110875,0.127,1,0.566820639084118
2005,DC,District of Columbia,55,"",11,0.1124926,0.0388734727638601,65415.721132322,0.113,1,0.557679530613468
2006,DC,District of Columbia,55,"",11,0.1151638,0.0401314828034827,67871.98117199,0.103,1,0.548512294162918
2007,DC,District of Columbia,55,"",11,0.117835,0.0413930937524894,69852.696596889,0.103,1,0.539318817549952
2008,DC,District of Columbia,55,"",11,0.1205062,0.0426583210938242,72898.49996352,0.122,1,0.530098987948913
2009,DC,District of Columbia,55,"",11,0.1231774,0.0439271803993218,69405.83203917,0.104,1,0.520852691886391
2010,DC,District of Columbia,55,"",11,0.1258486,0.0451996873303463,69283.581253707,0.09,1,0.511579815236563
2011,DC,District of Columbia,55,"",11,0.1258486,0.0502725707484142,70975.811664963,0.084,1,0.50349618674573
2012,DC,District of Columbia,55,"",11,0.1258486,0.0552247404417295,71202.964959432,0.086,1,0.495604915307923
2013,DC,District of Columbia,55,"",11,0.1258486,0.0600604544819627,69801.672846054,0.093,1,0.487899215695366
2014,DC,District of Columbia,55,"",11,0.1258486,0.0647837730017922,69920.896029888,0.086,1,0.48037261809563
2015,DC,District of Columbia,55,"",11,0.1258486,0.0693985695644143,71496,0.104,1,0.473018949994339
1930,DE,Delaware,11,Northeast,10,0,0.0023604263788377,12177.28059834,,0.5165954,0.118917208044762
1931,DE,Delaware,11,Northeast,10,0.0007449,0.0023604263788377,12084.748352,,0.5172545,0.118917208044762
1932,DE,Delaware,11,Northeast,10,0.0014898,0.0023604263788377,10224.60197145,,0.5179137,0.118917208044762
1933,DE,Delaware,11,Northeast,10,0.0022347,0.0023604263788377,10319.35553672,,0.5185729,0.118917208044762
1934,DE,Delaware,11,Northeast,10,0.0029796,0.0023604263788377,11444.02977554,,0.5192321,0.118917208044762
1935,DE,Delaware,11,Northeast,10,0.0037245,0.0023604263788377,12196.86021975,,0.5198913,0.118917208044762
1936,DE,Delaware,11,Northeast,10,0.0044694,0.0023604263788377,14851.92855783,,0.5205504,0.118917208044762
1937,DE,Delaware,11,Northeast,10,0.0052143,0.0023604263788377,15718.83576495,,0.5212097,0.118917208044762
1938,DE,Delaware,11,Northeast,10,0.0059592,0.0023604263788377,13447.773048,,0.5218688,0.118917208044762
1939,DE,Delaware,11,Northeast,10,0.0067041,0.0023604263788377,15465.78553611,,0.522528,0.118917208044762
1940,DE,Delaware,11,Northeast,10,0.007449,0.0023604263788377,17556.18778127,,0.5231872,0.118917208044762
1941,DE,Delaware,11,Northeast,10,0.0081938,0.00231903915010608,18993.60720832,,0.5334687,0.120204109767122
1942,DE,Delaware,11,Northeast,10,0.0089387,0.0022779228252234,19063.14644775,,0.5437502,0.121482587957864
1943,DE,Delaware,11,Northeast,10,0.0096836,0.00223707475302791,20413.6028838,,0.5540318,0.122752725052674
1944,DE,Delaware,11,Northeast,10,0.0104285,0.002196492316839,20577.385,,0.5643133,0.124014602415078
1945,DE,Delaware,11,Northeast,10,0.0111734,0.00215617293389842,20422.96483161,,0.5745949,0.125268300353811
1946,DE,Delaware,11,Northeast,10,0.0119183,0.00211611405482236,19192.29964305,,0.5848764,0.126513898139859
1947,DE,Delaware,11,Northeast,10,0.0126632,0.00207631316306414,17824.10353854,,0.5951579,0.127751474023165
1948,DE,Delaware,11,Northeast,10,0.0134081,0.00203676777438714,16561.68580836,,0.6054394,0.128981105249015
1949,DE,Delaware,11,Northeast,10,0.014153,0.00199747543634801,17995.366344553,,0.6157209,0.130202868074113
1950,DE,Delaware,11,Northeast,10,0.0148979,0.00195843372778958,20525.08211523,,0.6260025,0.131416837782341
1951,DE,Delaware,11,Northeast,10,0.0154498,0.00213314243573581,19827.38365485,,0.6290068,0.130488465424766
1952,DE,Delaware,11,Northeast,10,0.0160018,0.00230350128900718,20285.077585248,,0.6320112,0.12958320745506
1953,DE,Delaware,11,Northeast,10,0.0165537,0.00246967074254626,20994.202435635,,0.6350155,0.12870021124295
1954,DE,Delaware,11,Northeast,10,0.0171057,0.00263180345545861,20626.646728172,,0.6380198,0.127838665583916
1955,DE,Delaware,11,Northeast,10,0.0176576,0.00279004475879005,22605.05417796,,0.6410242,0.1269977982135
1956,DE,Delaware,11,Northeast,10,0.0182095,0.00294453309002129,24485.94742614,,0.6440285,0.126176873498475
1957,DE,Delaware,11,Northeast,10,0.0187615,0.0030954003970106,22866.657899613,,0.6470328,0.125375190290368
1958,DE,Delaware,11,Northeast,10,0.0193134,0.00324277251386154,22487.910519534,,0.6500372,0.124592079928153
1959,DE,Delaware,11,Northeast,10,0.0198654,0.00338676951096637,22911.643332357,,0.6530415,0.123826904378191
1960,DE,Delaware,11,Northeast,10,0.0204173,0.00352750602127161,23229.267465981,0.292,0.6560458,0.123079054500501
1961,DE,Delaware,11,Northeast,10,0.0209692,0.00405232672354248,23123.029733739,0.292,0.6626117,0.123641835047741
1962,DE,Delaware,11,Northeast,10,0.0215212,0.00456923853582893,23882.209635419,0.292,0.6691775,0.124196134661562
1963,DE,Delaware,11,Northeast,10,0.0220731,0.00507841889803459,24507.24797458,0.292,0.6757433,0.124742143615946
1964,DE,Delaware,11,Northeast,10,0.022625,0.00558003998152653,25429.630385702,0.292,0.6823092,0.125280046535274
1965,DE,Delaware,11,Northeast,10,0.023177,0.00607426888323577,26944.694506686,0.279,0.688875,0.125810022602457
1966,DE,Delaware,11,Northeast,10,0.0237289,0.00656126781123958,27088.702190718,0.265,0.6954409,0.12633224575795
1967,DE,Delaware,11,Northeast,10,0.0242809,0.00704119426225825,27519.51874147,0.292,0.7020068,0.126846884890078
1968,DE,Delaware,11,Northeast,10,0.0248328,0.00751420119147459,28319.444998614,0.319,0.7085726,0.127354104017145
1969,DE,Delaware,11,Northeast,10,0.0253847,0.00798043717506058,29249.318611107,0.296,0.7151384,0.127854062461716
1970,DE,Delaware,11,Northeast,10,0.0259367,0.00844004656577416,28930.734845312,0.274,0.7217043,0.128346915017462
1971,DE,Delaware,11,Northeast,10,0.0270483,0.00869551055916648,29536.414790435,0.261,0.7201703,0.129528563344194
1972,DE,Delaware,11,Northeast,10,0.0281599,0.00895032969205323,30959.63684268,0.248,0.7186362,0.130707228869604
1973,DE,Delaware,11,Northeast,10,0.0292716,0.00920450640306112,31965.265677348,0.249,0.7171022,0.131882922873555
1974,DE,Delaware,11,Northeast,10,0.0303832,0.00945804311853635,30966.054707019,0.247,0.7155682,0.133055656579108
1975,DE,Delaware,11,Northeast,10,0.0314948,0.00971094225262183,30301.169627588,0.243,0.7140341,0.134225441152878
1976,DE,Delaware,11,Northeast,10,0.0326065,0.00996320620733378,31012.154044155,0.252,0.7125002,0.135392287705388
1977,DE,Delaware,11,Northeast,10,0.0337181,0.0102148373726378,31226.794190128,0.224,0.7109661,0.136556207291419
1978,DE,Delaware,11,Northeast,10,0.0348297,0.0104658381265242,31673.759521493,0.254,0.7094321,0.137717210910364
1979,DE,Delaware,11,Northeast,10,0.0359414,0.0107162108350834,31194.17954835,0.27,0.7078981,0.138875309506568
1980,DE,Delaware,11,Northeast,10,0.037053,0.0109659578525794,31082.593471818,0.226,0.7217043,0.140030513969677
1981,DE,Delaware,11,Northeast,10,0.038142,0.0116374941617753,30960.83452413,0.267,0.7201703,0.141106595905323
1982,DE,Delaware,11,Northeast,10,0.039231,0.0123021781983205,31259.226517805,0.235,0.7186362,0.142171697635259
1983,DE,Delaware,11,Northeast,10,0.04032,0.0129601143094439,32085.343483665,0.202,0.7171022,0.143225986367371
1984,DE,Delaware,11,Northeast,10,0.0414089,0.0136114047343915,33554.21610372,0.179,0.7155682,0.144269625931678
1985,DE,Delaware,11,Northeast,10,0.0424979,0.0142561496573902,34935.77713678,0.166,0.7140341,0.145302776865199
1986,DE,Delaware,11,Northeast,10,0.0435869,0.0148944472590223,35946.136630518,0.169,0.7125002,0.146325596494275
1987,DE,Delaware,11,Northeast,10,0.0446759,0.0155263937660659,36914.980475022,0.17,0.7109661,0.147338239014437
1988,DE,Delaware,11,Northeast,10,0.0457649,0.016152083499856,38109.047826677,0.158,0.7094321,0.1483408555679
1989,DE,Delaware,11,Northeast,10,0.0468539,0.0167716089232152,39830.324557122,0.159,0.7078981,0.149333594318763
1990,DE,Delaware,11,Northeast,10,0.0479429,0.0173850606860051,39008.972351489,0.15,0.7302977,0.150316600526006
1991,DE,Delaware,11,Northeast,10,0.0481026,0.0182550820005041,38820.669863976,0.168,0.7372891,0.152732019932119
1992,DE,Delaware,11,Northeast,10,0.0482624,0.0191180498425727,38720.09720964,0.166,0.7442803,0.155127856951105
1993,DE,Delaware,11,Northeast,10,0.0484222,0.0199740496422108,38424.63834443,0.156,0.7512716,0.157504348760235
1994,DE,Delaware,11,Northeast,10,0.048582,0.0208231654553553,38340.138597189,0.135,0.7582629,0.159861728721997
1995,DE,Delaware,11,Northeast,10,0.0487417,0.0216654799913944,38837.195044548,0.132,0.7652541,0.162200226460494
1996,DE,Delaware,11,Northeast,10,0.0489015,0.0225010746400249,39744.53327862,0.125,0.7722455,0.164520067935997
1997,DE,Delaware,11,Northeast,10,0.0490613,0.0233300294974679,40015.262610001,0.118,0.7792367,0.166821475517732
1998,DE,Delaware,11,Northeast,10,0.049221,0.024152423392063,42093.0559397,0.138,0.786228,0.169104668054937
1999,DE,Delaware,11,Northeast,10,0.0493808,0.0249683339092564,42697.204092816,0.14,0.7932193,0.171369860946235
2000,DE,Delaware,11,Northeast,10,0.0495406,0.0257778374160013,44194.999158387,0.134,0.8002106,0.173617266207374
2001,DE,Delaware,11,Northeast,10,0.0523217,0.0272799239184442,45494.951416114,0.125,0.8034862,0.175973062829137
2002,DE,Delaware,11,Northeast,10,0.0551029,0.0287703369933136,45952.678852875,0.112,0.8067617,0.178310551436551
2003,DE,Delaware,11,Northeast,10,0.057884,0.0302492121935108,45658.88479048,0.115,0.8100374,0.180629944623939
2004,DE,Delaware,11,Northeast,10,0.0606652,0.0317166829812928,46754.708680725,0.124,0.8133129,0.182931451706768
2005,DE,Delaware,11,Northeast,10,0.0634463,0.0331728807684221,46809.947307981,0.119,0.8165886,0.185215278784609
2006,DE,Delaware,11,Northeast,10,0.0662274,0.0346179349553959,47891.306998805,0.108,0.8198642,0.187481628802668
2007,DE,Delaware,11,Northeast,10,0.0690086,0.0360519729697777,47293.203129044,0.12,0.8231398,0.189730701611902
2008,DE,Delaware,11,Northeast,10,0.0717897,0.037475120303655,46587.007247904,0.135,0.8264154,0.191962694027763
2009,DE,Delaware,11,Northeast,10,0.0745709,0.0388875005502477,45995.46352907,0.12,0.829691,0.194177799887616
2010,DE,Delaware,11,Northeast,10,0.077352,0.0402892354396883,45416.229358241,0.115,0.8329666,0.196376210106856
2011,DE,Delaware,11,Northeast,10,0.077352,0.0421325599172533,45893.666430135,0.105,0.8329666,0.198743370753399
2012,DE,Delaware,11,Northeast,10,0.077352,0.0439727664459602,46193.714541048,0.106,0.8329666,0.201106527392008
2013,DE,Delaware,11,Northeast,10,0.077352,0.0458098629300523,45600.110417271,0.104,0.8329666,0.203465690173154
2014,DE,Delaware,11,Northeast,10,0.077352,0.0476438572470781,46433.049572928,0.099,0.8329666,0.205820869213028
2015,DE,Delaware,11,Northeast,10,0.077352,0.0494747572480044,47662,0.093,0.8329666,0.208172074593686
1930,FL,Florida,43,South,12,0.1358372,0.0203415569678758,6627.96041891,,0.5174856,0.25085258724336
1931,FL,Florida,43,South,12,0.138967,0.0203415569678758,6190.50980096,,0.5208536,0.25085258724336
1932,FL,Florida,43,South,12,0.1420968,0.0203415569678758,5484.26197115,,0.5242218,0.25085258724336
1933,FL,Florida,43,South,12,0.1452266,0.0203415569678758,5269.07022988,,0.5275899,0.25085258724336
1934,FL,Florida,43,South,12,0.1483565,0.0203415569678758,6155.36686536,,0.5309579,0.25085258724336
1935,FL,Florida,43,South,12,0.1514863,0.0203415569678758,6539.5931391,,0.534326,0.25085258724336
1936,FL,Florida,43,South,12,0.1546161,0.0203415569678758,7724.36697669,,0.5376941,0.25085258724336
1937,FL,Florida,43,South,12,0.157746,0.0203415569678758,8081.62131999,,0.5410622,0.25085258724336
1938,FL,Florida,43,South,12,0.1608758,0.0203415569678758,7833.32780046,,0.5444303,0.25085258724336
1939,FL,Florida,43,South,12,0.1640056,0.0203415569678758,8559.89453046,,0.5477984,0.25085258724336
1940,FL,Florida,43,South,12,0.1671354,0.0203415569678758,8989.71621201,,0.5511665,0.25085258724336
1941,FL,Florida,43,South,12,0.1702653,0.0193334444725708,10222.36584896,,0.5615024,0.242960427990601
1942,FL,Florida,43,South,12,0.1733951,0.0183944982894329,12170.75024925,,0.5718383,0.235609747544117
1943,FL,Florida,43,South,12,0.1765249,0.0175178362874217,14481.32768334,,0.5821742,0.228746668113064
1944,FL,Florida,43,South,12,0.1796548,0.0166974600651693,15540.77375,,0.5925101,0.222324230316344
1945,FL,Florida,43,South,12,0.1827846,0.0159281175141304,15998.64749865,,0.602846,0.216301317237693
1946,FL,Florida,43,South,12,0.1859144,0.0152051902568871,14597.81625795,,0.6131819,0.210641773219643
1947,FL,Florida,43,South,12,0.1890443,0.0145246008618071,12722.39232894,,0.6235179,0.205313677479609
1948,FL,Florida,43,South,12,0.1921741,0.0138827358957068,12155.72663844,,0.6338537,0.200288741716167
1949,FL,Florida,43,South,12,0.1953039,0.0132763817477179,12378.660966397,,0.6441897,0.195541807696614
1950,FL,Florida,43,South,12,0.1984337,0.0127026708179669,13247.38170063,,0.6545256,0.191050425987002
1951,FL,Florida,43,South,12,0.1960616,0.0146097770422843,13117.979346818,,0.663017,0.186199886617817
1952,FL,Florida,43,South,12,0.1936894,0.0163750458511869,13738.041962496,,0.6715085,0.181710096932483
1953,FL,Florida,43,South,12,0.1913173,0.0180137332599699,14505.085319166,,0.68,0.177542254738515
1954,FL,Florida,43,South,12,0.1889451,0.0195389830991548,14317.9414495,,0.6884915,0.173662929980159
1955,FL,Florida,43,South,12,0.186573,0.0209621803237852,15379.57324549,,0.6969829,0.170043166130531
1956,FL,Florida,43,South,12,0.1842008,0.022293235699967,16260.063308604,,0.7054744,0.166657756119063
1957,FL,Florida,43,South,12,0.1818286,0.0235408169309806,16118.842953213,,0.7139659,0.163484654484699
1958,FL,Florida,43,South,12,0.1794565,0.0247125376217642,16082.710623197,,0.7224573,0.160504496763087
1959,FL,Florida,43,South,12,0.1770843,0.0258151127899109,16949.566219209,,0.7309488,0.157700203959472
1960,FL,Florida,43,South,12,0.1747122,0.0268544876346908,16767.351283614,0.14,0.7394403,0.155056655037204
1961,FL,Florida,43,South,12,0.17234,0.0261119227321616,16789.364750106,0.14,0.7471368,0.151638601852577
1962,FL,Florida,43,South,12,0.1699678,0.0253994466669879,17234.746092468,0.14,0.7548333,0.148359048677841
1963,FL,Florida,43,South,12,0.1675957,0.0247152669490801,17729.801078955,0.14,0.7625299,0.145209744616086
1964,FL,Florida,43,South,12,0.1652235,0.0240577306953676,18663.177321557,0.14,0.7702264,0.142183081386576
1965,FL,Florida,43,South,12,0.1628514,0.023425311297875,19525.68618957,0.137,0.7779229,0.139272031957419
1966,FL,Florida,43,South,12,0.1604792,0.0228165965909409,20343.959166186,0.135,0.7856194,0.136470096078847
1967,FL,Florida,43,South,12,0.1581071,0.0222302783245277,21359.91526865,0.139,0.7933159,0.133771251828475
1968,FL,Florida,43,South,12,0.1557349,0.0216651427784675,22884.39999888,0.144,0.8010125,0.131169912408342
1969,FL,Florida,43,South,12,0.1533628,0.0211200623759342,24470.229237687,0.141,0.808709,0.12866088754141
1970,FL,Florida,43,South,12,0.1509906,0.0205939881741946,25412.13195872,0.139,0.8164055,0.126239348906225
1971,FL,Florida,43,South,12,0.1501098,0.0246064740988517,26124.54044472,0.141,0.8190208,0.124689260226438
1972,FL,Florida,43,South,12,0.149229,0.0283928013700937,27733.257105778,0.143,0.8216361,0.123226540318798
1973,FL,Florida,43,South,12,0.1483482,0.0319715666165272,28815.715451958,0.148,0.8242514,0.121844005002718
1974,FL,Florida,43,South,12,0.1474674,0.0353593819698725,27836.27647161,0.139,0.8268667,0.120535236741087
1975,FL,Florida,43,South,12,0.1465866,0.038571132900222,27138.00594736,0.114,0.829482,0.119294485034312
1976,FL,Florida,43,South,12,0.1457058,0.0416201968703961,27467.312796126,0.102,0.8320973,0.118116581950572
1977,FL,Florida,43,South,12,0.144825,0.0445186295841093,28242.570246357,0.127,0.8347126,0.116996870175126
1978,FL,Florida,43,South,12,0.1439441,0.0472773242961864,29525.338555442,0.13,0.8373279,0.115931141466172
1979,FL,Florida,43,South,12,0.1430633,0.0499061486233552,29359.41985121,0.117,0.8399432,0.114915583802617
1980,FL,Florida,43,South,12,0.1421825,0.0524140624775625,29284.831032443,0.12,0.8164055,0.113946735824509
1981,FL,Florida,43,South,12,0.1423286,0.0546023261696548,29631.03617418,0.117,0.8190208,0.113197652188578
1982,FL,Florida,43,South,12,0.1424746,0.0567105322059949,29382.739595545,0.11,0.8216361,0.11247597378725
1983,FL,Florida,43,South,12,0.1426207,0.0587429950301673,30824.108443515,0.103,0.8242514,0.1117802237057
1984,FL,Florida,43,South,12,0.1427667,0.0607037245396304,32018.96643088,0.096,0.8268667,0.111109029280944
1985,FL,Florida,43,South,12,0.1429127,0.0625964524912091,33056.822666561,0.094,0.829482,0.110461113062748
1986,FL,Florida,43,South,12,0.1430588,0.0644246562060493,34146.88349151,0.087,0.8320973,0.10983528469897
1987,FL,Florida,43,South,12,0.1432048,0.0661915798908549,34676.25476148,0.076,0.8347126,0.109230433636911
1988,FL,Florida,43,South,12,0.1433509,0.0679002538504499,35606.645180364,0.079,0.8373279,0.108645522546489
1989,FL,Florida,43,South,12,0.1434969,0.0695535118310256,36926.866307661,0.073,0.8399432,0.10807958138332
1990,FL,Florida,43,South,12,0.143643,0.0711540067028784,36189.068488044,0.082,0.8476883,0.10753170202023
1991,FL,Florida,43,South,12,0.1431909,0.0756215743032208,35181.884644074,0.089,0.8522328,0.108916652757661
1992,FL,Florida,43,South,12,0.1427388,0.0800144654148015,35452.877837762,0.082,0.8567773,0.110278453703655
1993,FL,Florida,43,South,12,0.1422867,0.0843345368726463,35834.674033585,0.079,0.8613217,0.111617680479057
1994,FL,Florida,43,South,12,0.1418346,0.0885835844574137,35990.759562472,0.084,0.8658662,0.112934889777793
1995,FL,Florida,43,South,12,0.1413825,0.0927633453843363,36837.169703074,0.074,0.8704107,0.114230620138444
1996,FL,Florida,43,South,12,0.1409304,0.096875500671391,37262.577057534,0.076,0.8749552,0.115505392678383
1997,FL,Florida,43,South,12,0.1404784,0.100921677393478,37732.220354583,0.069,0.8794997,0.11675971179257
1998,FL,Florida,43,South,12,0.1400263,0.104903450828961,39330.2810922,0.068,0.8840442,0.117994065818983
1999,FL,Florida,43,South,12,0.1395742,0.108822346504514,39692.5227972,0.066,0.8885887,0.119208927672524
2000,FL,Florida,43,South,12,0.1391221,0.11267984214386,40737.468936771,0.069,0.8931332,0.120404755449129
2001,FL,Florida,43,South,12,0.1421579,0.117076307584307,40917.886821094,0.067,0.8949829,0.12218781656931
2002,FL,Florida,43,South,12,0.1451937,0.121416727468959,40888.990112184,0.059,0.8968326,0.123948147463847
2003,FL,Florida,43,South,12,0.1482295,0.125702166702105,41135.25635492,0.062,0.8986823,0.125686180022734
2004,FL,Florida,43,South,12,0.1512653,0.129933663379275,42713.24887715,0.06,0.900532,0.12740233526322
2005,FL,Florida,43,South,12,0.1543011,0.134112229625592,44046.569381034,0.054,0.9023817,0.129097023669812
2006,FL,Florida,43,South,12,0.1573369,0.138238852402862,45630.475199156,0.052,0.9042314,0.130770645521609
2007,FL,Florida,43,South,12,0.1603727,0.142314494286757,45661.969423515,0.059,0.9060811,0.132423591207499
2008,FL,Florida,43,South,12,0.1634085,0.146340094215359,44053.943997888,0.064,0.9079309,0.134056241529746
2009,FL,Florida,43,South,12,0.1664443,0.150316568210313,41406.19166541,0.058,0.9097806,0.135668967996463
2010,FL,Florida,43,South,12,0.1694802,0.154244810071726,42084.713119986,0.056,0.9116303,0.13726213310344
2011,FL,Florida,43,South,12,0.1694802,0.160835440173391,42714.669951666,0.064,0.9116303,0.138544566938285
2012,FL,Florida,43,South,12,0.1694802,0.167317159816603,42582.620759016,0.058,0.9116303,0.139805808496408
2013,FL,Florida,43,South,12,0.1694802,0.173692646503766,42028.937754681,0.054,0.9116303,0.14104637877802
2014,FL,Florida,43,South,12,0.1694802,0.179964490684144,42787.727793312,0.057,0.9116303,0.142266781844148
2015,FL,Florida,43,South,12,0.1694802,0.186135199263268,44101,0.069,0.9116303,0.143467505499514
1930,GA,Georgia,44,South,13,0.2093025,0.00122135353452079,4300.36832319,,0.3078873,0.329957308604995
1931,GA,Georgia,44,South,13,0.2137341,0.00122135353452079,3960.67881472,,0.3114744,0.329957308604995
1932,GA,Georgia,44,South,13,0.2181658,0.00122135353452079,3408.20065715,,0.3150616,0.329957308604995
1933,GA,Georgia,44,South,13,0.2225974,0.00122135353452079,3682.87953784,,0.3186488,0.329957308604995
1934,GA,Georgia,44,South,13,0.2270291,0.00122135353452079,4262.76843262,,0.322236,0.329957308604995
1935,GA,Georgia,44,South,13,0.2314607,0.00122135353452079,4619.23642365,,0.3258232,0.329957308604995
1936,GA,Georgia,44,South,13,0.2358924,0.00122135353452079,5115.474819,,0.3294103,0.329957308604995
1937,GA,Georgia,44,South,13,0.240324,0.00122135353452079,5135.36833368,,0.3329975,0.329957308604995
1938,GA,Georgia,44,South,13,0.2447557,0.00122135353452079,4841.19829728,,0.3365847,0.329957308604995
1939,GA,Georgia,44,South,13,0.2491873,0.00122135353452079,5251.88748084,,0.3401719,0.329957308604995
1940,GA,Georgia,44,South,13,0.2536189,0.00122135353452079,5722.26756998,,0.343759,0.329957308604995
1941,GA,Georgia,44,South,13,0.2580506,0.00124455334623078,6965.39755008,,0.3546557,0.324684778593314
1942,GA,Georgia,44,South,13,0.2624822,0.00126837476391079,8608.224788,,0.3655522,0.319270978636283
1943,GA,Georgia,44,South,13,0.2669139,0.00129284310936396,10261.60306038,,0.3764489,0.31371015394724
1944,GA,Georgia,44,South,13,0.2713455,0.00131798509867464,11473.7775,,0.3873455,0.307996232866715
1945,GA,Georgia,44,South,13,0.2757772,0.00134382893951357,11837.68238789,,0.3982421,0.302122804748258
1946,GA,Georgia,44,South,13,0.2802088,0.0013704044367074,10440.90271905,,0.4091387,0.296083095966074
1947,GA,Georgia,44,South,13,0.2846404,0.00139774310690318,9523.19425792,,0.4200353,0.289869943855677
1948,GA,Georgia,44,South,13,0.2890721,0.00142587830325526,9834.73029,,0.4309319,0.283475768376785
1949,GA,Georgia,44,South,13,0.2935037,0.00145484535117177,9819.275714294,,0.4418285,0.276892541262754
1950,GA,Georgia,44,South,13,0.2979354,0.00148468169628228,10729.69074639,,0.4527251,0.270111752392544
1951,GA,Georgia,44,South,13,0.2984866,0.00151651667662263,11349.46788519,,0.4627448,0.268395511382708
1952,GA,Georgia,44,South,13,0.2990379,0.00154781152829906,11859.794037936,,0.4727645,0.266708389001302
1953,GA,Georgia,44,South,13,0.2995892,0.00157857988183176,12197.054607426,,0.4827842,0.265049650419609
1954,GA,Georgia,44,South,13,0.3001405,0.00160883491293264,11947.771449552,,0.4928039,0.263418585327875
1955,GA,Georgia,44,South,13,0.3006918,0.00163858936131773,13097.84242471,,0.5028236,0.261814506921116
1956,GA,Georgia,44,South,13,0.3012431,0.00166785554859366,13576.194338052,,0.5128433,0.260236750934854
1957,GA,Georgia,44,South,13,0.3017944,0.00169664539527063,13385.977899921,,0.522863,0.258684674727938
